XEY,"Thurisaz Thor, Ehwaz Fire, Eiwaz Death","Protection, Polarity, Regeneration, Fire, Knowledge,  Tree of Life, Dreaming, Magic","Divination=2, Abjuration=1, Transmutation=1, Necromancy=1, Evocation=1, Illusion=1"
XEZ,"Thurisaz Thor, Ehwaz Fire, Algiz Protection","Protection, Polarity, Regeneration, Fire, Knowledge, Divine Protection, Sanctuary","Abjuration=2, Transmutation=1, Necromancy=1, Divination=1, Evocation=1"
XEA,"Thurisaz Thor, Ehwaz Fire, Ansuz Odin","Protection, Polarity, Regeneration, Fire, Knowledge, God, Ancestors","Divination=2, Abjuration=1, Transmutation=1, Necromancy=1, Evocation=1"
XEI,"Thurisaz Thor, Ehwaz Fire, Isa Ice","Protection, Polarity, Regeneration, Fire, Knowledge, Cosmic Coherence","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1"
XEO,"Thurisaz Thor, Ehwaz Fire, Othila Ancestral","Protection, Polarity, Regeneration, Fire, Knowledge, Inherited Property, Genetics","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1, Evocation=1"
XEU,"Thurisaz Thor, Ehwaz Fire, Uruz Power","Protection, Polarity, Regeneration, Fire, Knowledge, Primal Creative Force, Gateway","Transmutation=2, Evocation=2, Abjuration=1, Necromancy=1, Divination=1"
XIB,"Thurisaz Thor, Isa Ice, Berkana Birth","Protection, Polarity, Regeneration, Cosmic Coherence, Earth Mother, Birth","Transmutation=3, Abjuration=1, Necromancy=1, Conjuration=1"
XIC,"Thurisaz Thor, Isa Ice, Kaunaz Fire","Protection, Polarity, Regeneration, Cosmic Coherence, Fire, Knowledge","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1"
XID,"Thurisaz Thor, Isa Ice, Dagaz Dawn","Protection, Polarity, Regeneration, Cosmic Coherence, Intuition, Light Within","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1"
XIF,"Thurisaz Thor, Isa Ice, Fehu Frey","Protection, Polarity, Regeneration, Cosmic Coherence, Wealth, Mother Rune","Transmutation=2, Abjuration=1, Necromancy=1, Enchantment=1"
XIG,"Thurisaz Thor, Isa Ice, Gebo Gift","Protection, Polarity, Regeneration, Cosmic Coherence, Divine Interaction","Transmutation=3, Abjuration=1, Necromancy=1, Conjuration=1"
XIH,"Thurisaz Thor, Isa Ice, Hagalaz Air","Protection, Polarity, Regeneration, Cosmic Coherence, Transformation, Egg of Life","Transmutation=3, Abjuration=1, Necromancy=1"
XIJ,"Thurisaz Thor, Isa Ice, Jera Earth","Protection, Polarity, Regeneration, Cosmic Coherence, Cycles, Right Action","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1"
XIK,"Thurisaz Thor, Isa Ice, Kaunaz Fire","Protection, Polarity, Regeneration, Cosmic Coherence, Fire, Knowledge","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1"
XIL,"Thurisaz Thor, Isa Ice, Laguz Water","Protection, Polarity, Regeneration, Cosmic Coherence, Fertility, Living Renewal","Transmutation=3, Abjuration=1, Necromancy=1, Conjuration=1"
XIM,"Thurisaz Thor, Isa Ice, Mannaz Man","Protection, Polarity, Regeneration, Cosmic Coherence, Divine Union, Manifestation","Transmutation=3, Abjuration=1, Necromancy=1, Conjuration=1, Illusion=1"
XIN,"Thurisaz Thor, Isa Ice, Nauthiz Necessity","Protection, Polarity, Regeneration, Cosmic Coherence, Needs, Friction, Shadow","Transmutation=2, Necromancy=2, Abjuration=1, Enchantment=1, Illusion=1"
XING,"Thurisaz Thor, Isa Ice, Inguz Fertility","Protection, Polarity, Regeneration, Cosmic Coherence, True Love, Music, Harmony","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1, Enchantment=1"
XIP,"Thurisaz Thor, Isa Ice, Peorth Hearth","Protection, Polarity, Regeneration, Cosmic Coherence, Divination, Luck, Primal Law","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1"
XIQ,"Thurisaz Thor, Isa Ice, Kaunaz Fire","Protection, Polarity, Regeneration, Cosmic Coherence, Fire, Knowledge","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1"
XIR,"Thurisaz Thor, Isa Ice, Raido Wheel","Protection, Polarity, Regeneration, Cosmic Coherence, Solar Chariot, Rhythm","Transmutation=3, Abjuration=1, Necromancy=1, Enchantment=1"
XIS,"Thurisaz Thor, Isa Ice, Sowulo Sun","Protection, Polarity, Regeneration, Cosmic Coherence, Thunderbolt, Wheel of Power","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1"
XIT,"Thurisaz Thor, Isa Ice, Teiwaz Victory","Protection, Polarity, Regeneration, Cosmic Coherence, Masculine Gods, Warrior Rune","Transmutation=2, Abjuration=1, Necromancy=1, Evocation=1, Enchantment=1"
XITH,"Thurisaz Thor, Isa Ice, Thurisaz Thor","Protection, Polarity, Regeneration, Cosmic Coherence, Protection, Polarity, Regeneration","Transmutation=3, Abjuration=2, Necromancy=2"
XIV,"Thurisaz Thor, Isa Ice, Wunjo Joy","Protection, Polarity, Regeneration, Cosmic Coherence, Kinship, Heritage, Joy","Transmutation=2, Abjuration=1, Necromancy=1, Enchantment=1"
XIW,"Thurisaz Thor, Isa Ice, Wunjo Joy","Protection, Polarity, Regeneration, Cosmic Coherence, Kinship, Heritage, Joy","Transmutation=2, Abjuration=1, Necromancy=1, Enchantment=1"
XIY,"Thurisaz Thor, Isa Ice, Eiwaz Death","Protection, Polarity, Regeneration, Cosmic Coherence,  Tree of Life, Dreaming, Magic","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Illusion=1"
XIZ,"Thurisaz Thor, Isa Ice, Algiz Protection","Protection, Polarity, Regeneration, Cosmic Coherence, Divine Protection, Sanctuary","Abjuration=2, Transmutation=2, Necromancy=1"
XIA,"Thurisaz Thor, Isa Ice, Ansuz Odin","Protection, Polarity, Regeneration, Cosmic Coherence, God, Ancestors","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1"
XIE,"Thurisaz Thor, Isa Ice, Ehwaz Fire","Protection, Polarity, Regeneration, Cosmic Coherence, Fire, Knowledge","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1"
XIO,"Thurisaz Thor, Isa Ice, Othila Ancestral","Protection, Polarity, Regeneration, Cosmic Coherence, Inherited Property, Genetics","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1"
XIU,"Thurisaz Thor, Isa Ice, Uruz Power","Protection, Polarity, Regeneration, Cosmic Coherence, Primal Creative Force, Gateway","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1"
XOB,"Thurisaz Thor, Othila Ancestral, Berkana Birth","Protection, Polarity, Regeneration, Inherited Property, Genetics, Earth Mother, Birth","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1, Conjuration=1"
XOC,"Thurisaz Thor, Othila Ancestral, Kaunaz Fire","Protection, Polarity, Regeneration, Inherited Property, Genetics, Fire, Knowledge","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1, Evocation=1"
XOD,"Thurisaz Thor, Othila Ancestral, Dagaz Dawn","Protection, Polarity, Regeneration, Inherited Property, Genetics, Intuition, Light Within","Transmutation=3, Divination=2, Abjuration=1, Necromancy=1"
XOF,"Thurisaz Thor, Othila Ancestral, Fehu Frey","Protection, Polarity, Regeneration, Inherited Property, Genetics, Wealth, Mother Rune","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Enchantment=1"
XOG,"Thurisaz Thor, Othila Ancestral, Gebo Gift","Protection, Polarity, Regeneration, Inherited Property, Genetics, Divine Interaction","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1, Conjuration=1"
XOH,"Thurisaz Thor, Othila Ancestral, Hagalaz Air","Protection, Polarity, Regeneration, Inherited Property, Genetics, Transformation, Egg of Life","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1"
XOJ,"Thurisaz Thor, Othila Ancestral, Jera Earth","Protection, Polarity, Regeneration, Inherited Property, Genetics, Cycles, Right Action","Transmutation=3, Divination=2, Abjuration=1, Necromancy=1"
XOK,"Thurisaz Thor, Othila Ancestral, Kaunaz Fire","Protection, Polarity, Regeneration, Inherited Property, Genetics, Fire, Knowledge","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1, Evocation=1"
XOL,"Thurisaz Thor, Othila Ancestral, Laguz Water","Protection, Polarity, Regeneration, Inherited Property, Genetics, Fertility, Living Renewal","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1, Conjuration=1"
XOM,"Thurisaz Thor, Othila Ancestral, Mannaz Man","Protection, Polarity, Regeneration, Inherited Property, Genetics, Divine Union, Manifestation","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1, Conjuration=1, Illusion=1"
XON,"Thurisaz Thor, Othila Ancestral, Nauthiz Necessity","Protection, Polarity, Regeneration, Inherited Property, Genetics, Needs, Friction, Shadow","Transmutation=2, Necromancy=2, Abjuration=1, Divination=1, Enchantment=1, Illusion=1"
XONG,"Thurisaz Thor, Othila Ancestral, Inguz Fertility","Protection, Polarity, Regeneration, Inherited Property, Genetics, True Love, Music, Harmony","Transmutation=3, Divination=2, Abjuration=1, Necromancy=1, Enchantment=1"
XOP,"Thurisaz Thor, Othila Ancestral, Peorth Hearth","Protection, Polarity, Regeneration, Inherited Property, Genetics, Divination, Luck, Primal Law","Transmutation=3, Divination=2, Abjuration=1, Necromancy=1"
XOQ,"Thurisaz Thor, Othila Ancestral, Kaunaz Fire","Protection, Polarity, Regeneration, Inherited Property, Genetics, Fire, Knowledge","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1, Evocation=1"
XOR,"Thurisaz Thor, Othila Ancestral, Raido Wheel","Protection, Polarity, Regeneration, Inherited Property, Genetics, Solar Chariot, Rhythm","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1, Enchantment=1"
XOS,"Thurisaz Thor, Othila Ancestral, Sowulo Sun","Protection, Polarity, Regeneration, Inherited Property, Genetics, Thunderbolt, Wheel of Power","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1, Evocation=1"
XOT,"Thurisaz Thor, Othila Ancestral, Teiwaz Victory","Protection, Polarity, Regeneration, Inherited Property, Genetics, Masculine Gods, Warrior Rune","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1, Enchantment=1"
XOTH,"Thurisaz Thor, Othila Ancestral, Thurisaz Thor","Protection, Polarity, Regeneration, Inherited Property, Genetics, Protection, Polarity, Regeneration","Transmutation=3, Abjuration=2, Necromancy=2, Divination=1"
XOV,"Thurisaz Thor, Othila Ancestral, Wunjo Joy","Protection, Polarity, Regeneration, Inherited Property, Genetics, Kinship, Heritage, Joy","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Enchantment=1"
XOW,"Thurisaz Thor, Othila Ancestral, Wunjo Joy","Protection, Polarity, Regeneration, Inherited Property, Genetics, Kinship, Heritage, Joy","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Enchantment=1"
XOY,"Thurisaz Thor, Othila Ancestral, Eiwaz Death","Protection, Polarity, Regeneration, Inherited Property, Genetics,  Tree of Life, Dreaming, Magic","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1, Illusion=1"
XOZ,"Thurisaz Thor, Othila Ancestral, Algiz Protection","Protection, Polarity, Regeneration, Inherited Property, Genetics, Divine Protection, Sanctuary","Abjuration=2, Transmutation=2, Necromancy=1, Divination=1"
XOA,"Thurisaz Thor, Othila Ancestral, Ansuz Odin","Protection, Polarity, Regeneration, Inherited Property, Genetics, God, Ancestors","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1"
XOE,"Thurisaz Thor, Othila Ancestral, Ehwaz Fire","Protection, Polarity, Regeneration, Inherited Property, Genetics, Fire, Knowledge","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1, Evocation=1"
XOI,"Thurisaz Thor, Othila Ancestral, Isa Ice","Protection, Polarity, Regeneration, Inherited Property, Genetics, Cosmic Coherence","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1"
XOU,"Thurisaz Thor, Othila Ancestral, Uruz Power","Protection, Polarity, Regeneration, Inherited Property, Genetics, Primal Creative Force, Gateway","Transmutation=3, Abjuration=1, Necromancy=1, Divination=1, Evocation=1"
XUB,"Thurisaz Thor, Uruz Power, Berkana Birth","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Earth Mother, Birth","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1, Conjuration=1"
XUC,"Thurisaz Thor, Uruz Power, Kaunaz Fire","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Fire, Knowledge","Transmutation=2, Evocation=2, Abjuration=1, Necromancy=1, Divination=1"
XUD,"Thurisaz Thor, Uruz Power, Dagaz Dawn","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Intuition, Light Within","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1, Divination=1"
XUF,"Thurisaz Thor, Uruz Power, Fehu Frey","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Wealth, Mother Rune","Transmutation=2, Abjuration=1, Necromancy=1, Evocation=1, Enchantment=1"
XUG,"Thurisaz Thor, Uruz Power, Gebo Gift","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Divine Interaction","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1, Conjuration=1"
XUH,"Thurisaz Thor, Uruz Power, Hagalaz Air","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Transformation, Egg of Life","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1"
XUJ,"Thurisaz Thor, Uruz Power, Jera Earth","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Cycles, Right Action","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1, Divination=1"
XUK,"Thurisaz Thor, Uruz Power, Kaunaz Fire","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Fire, Knowledge","Transmutation=2, Evocation=2, Abjuration=1, Necromancy=1, Divination=1"
XUL,"Thurisaz Thor, Uruz Power, Laguz Water","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Fertility, Living Renewal","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1, Conjuration=1"
XUM,"Thurisaz Thor, Uruz Power, Mannaz Man","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Divine Union, Manifestation","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1, Conjuration=1, Illusion=1"
XUN,"Thurisaz Thor, Uruz Power, Nauthiz Necessity","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Needs, Friction, Shadow","Transmutation=2, Necromancy=2, Abjuration=1, Evocation=1, Enchantment=1, Illusion=1"
XUNG,"Thurisaz Thor, Uruz Power, Inguz Fertility","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, True Love, Music, Harmony","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1, Divination=1, Enchantment=1"
XUP,"Thurisaz Thor, Uruz Power, Peorth Hearth","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Divination, Luck, Primal Law","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1, Divination=1"
XUQ,"Thurisaz Thor, Uruz Power, Kaunaz Fire","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Fire, Knowledge","Transmutation=2, Evocation=2, Abjuration=1, Necromancy=1, Divination=1"
XUR,"Thurisaz Thor, Uruz Power, Raido Wheel","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Solar Chariot, Rhythm","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1, Enchantment=1"
XUS,"Thurisaz Thor, Uruz Power, Sowulo Sun","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Thunderbolt, Wheel of Power","Transmutation=3, Evocation=2, Abjuration=1, Necromancy=1"
XUT,"Thurisaz Thor, Uruz Power, Teiwaz Victory","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Masculine Gods, Warrior Rune","Transmutation=2, Evocation=2, Abjuration=1, Necromancy=1, Enchantment=1"
XUTH,"Thurisaz Thor, Uruz Power, Thurisaz Thor","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Protection, Polarity, Regeneration","Transmutation=3, Abjuration=2, Necromancy=2, Evocation=1"
XUV,"Thurisaz Thor, Uruz Power, Wunjo Joy","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Kinship, Heritage, Joy","Transmutation=2, Abjuration=1, Necromancy=1, Evocation=1, Enchantment=1"
XUW,"Thurisaz Thor, Uruz Power, Wunjo Joy","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Kinship, Heritage, Joy","Transmutation=2, Abjuration=1, Necromancy=1, Evocation=1, Enchantment=1"
XUY,"Thurisaz Thor, Uruz Power, Eiwaz Death","Protection, Polarity, Regeneration, Primal Creative Force, Gateway,  Tree of Life, Dreaming, Magic","Transmutation=2, Abjuration=1, Necromancy=1, Evocation=1, Divination=1, Illusion=1"
XUZ,"Thurisaz Thor, Uruz Power, Algiz Protection","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Divine Protection, Sanctuary","Abjuration=2, Transmutation=2, Necromancy=1, Evocation=1"
XUA,"Thurisaz Thor, Uruz Power, Ansuz Odin","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, God, Ancestors","Transmutation=2, Abjuration=1, Necromancy=1, Evocation=1, Divination=1"
XUE,"Thurisaz Thor, Uruz Power, Ehwaz Fire","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Fire, Knowledge","Transmutation=2, Evocation=2, Abjuration=1, Necromancy=1, Divination=1"
XUI,"Thurisaz Thor, Uruz Power, Isa Ice","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Cosmic Coherence","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1"
XUO,"Thurisaz Thor, Uruz Power, Othila Ancestral","Protection, Polarity, Regeneration, Primal Creative Force, Gateway, Inherited Property, Genetics","Transmutation=3, Abjuration=1, Necromancy=1, Evocation=1, Divination=1"
YAB,"Eiwaz Death, Ansuz Odin, Berkana Birth"," Tree of Life, Dreaming, Magic, God, Ancestors, Earth Mother, Birth","Divination=2, Illusion=1, Conjuration=1, Transmutation=1"
YAC,"Eiwaz Death, Ansuz Odin, Kaunaz Fire"," Tree of Life, Dreaming, Magic, God, Ancestors, Fire, Knowledge","Divination=3, Illusion=1, Evocation=1"
YAD,"Eiwaz Death, Ansuz Odin, Dagaz Dawn"," Tree of Life, Dreaming, Magic, God, Ancestors, Intuition, Light Within","Divination=3, Illusion=1, Transmutation=1"
YAF,"Eiwaz Death, Ansuz Odin, Fehu Frey"," Tree of Life, Dreaming, Magic, God, Ancestors, Wealth, Mother Rune","Divination=2, Illusion=1, Enchantment=1"
YAG,"Eiwaz Death, Ansuz Odin, Gebo Gift"," Tree of Life, Dreaming, Magic, God, Ancestors, Divine Interaction","Divination=2, Illusion=1, Transmutation=1, Conjuration=1"
YAH,"Eiwaz Death, Ansuz Odin, Hagalaz Air"," Tree of Life, Dreaming, Magic, God, Ancestors, Transformation, Egg of Life","Divination=2, Illusion=1, Transmutation=1"
YAJ,"Eiwaz Death, Ansuz Odin, Jera Earth"," Tree of Life, Dreaming, Magic, God, Ancestors, Cycles, Right Action","Divination=3, Illusion=1, Transmutation=1"
YAK,"Eiwaz Death, Ansuz Odin, Kaunaz Fire"," Tree of Life, Dreaming, Magic, God, Ancestors, Fire, Knowledge","Divination=3, Illusion=1, Evocation=1"
YAL,"Eiwaz Death, Ansuz Odin, Laguz Water"," Tree of Life, Dreaming, Magic, God, Ancestors, Fertility, Living Renewal","Divination=2, Illusion=1, Conjuration=1, Transmutation=1"
YAM,"Eiwaz Death, Ansuz Odin, Mannaz Man"," Tree of Life, Dreaming, Magic, God, Ancestors, Divine Union, Manifestation","Divination=2, Illusion=2, Conjuration=1, Transmutation=1"
YAN,"Eiwaz Death, Ansuz Odin, Nauthiz Necessity"," Tree of Life, Dreaming, Magic, God, Ancestors, Needs, Friction, Shadow","Divination=2, Illusion=2, Enchantment=1, Necromancy=1"
YANG,"Eiwaz Death, Ansuz Odin, Inguz Fertility"," Tree of Life, Dreaming, Magic, God, Ancestors, True Love, Music, Harmony","Divination=3, Illusion=1, Enchantment=1, Transmutation=1"
YAP,"Eiwaz Death, Ansuz Odin, Peorth Hearth"," Tree of Life, Dreaming, Magic, God, Ancestors, Divination, Luck, Primal Law","Divination=3, Illusion=1, Transmutation=1"
YAQ,"Eiwaz Death, Ansuz Odin, Kaunaz Fire"," Tree of Life, Dreaming, Magic, God, Ancestors, Fire, Knowledge","Divination=3, Illusion=1, Evocation=1"
YAR,"Eiwaz Death, Ansuz Odin, Raido Wheel"," Tree of Life, Dreaming, Magic, God, Ancestors, Solar Chariot, Rhythm","Divination=2, Illusion=1, Enchantment=1, Transmutation=1"
YAS,"Eiwaz Death, Ansuz Odin, Sowulo Sun"," Tree of Life, Dreaming, Magic, God, Ancestors, Thunderbolt, Wheel of Power","Divination=2, Illusion=1, Evocation=1, Transmutation=1"
